duty,dir,motor,sample_idx,adc_raw
30,FWD,right,593,2559
30,FWD,right,594,2537
30,FWD,right,595,2577
30,FWD,right,596,2523
30,FWD,right,597,2559
30,FWD,right,598,2541
30,FWD,right,599,2536
30,FWD,right,600,2517
30,FWD,right,601,2501
30,FWD,right,602,2469
30,FWD,right,603,2529
30,FWD,right,604,2528
30,FWD,right,605,2529
30,FWD,right,606,2525
30,FWD,right,607,2531
30,FWD,right,608,2529
30,FWD,right,609,2536
30,FWD,right,610,2528
30,FWD,right,611,2573
30,FWD,right,612,2565
30,FWD,right,613,2559
30,FWD,right,614,2559
30,FWD,right,615,2553
30,FWD,right,616,2537
30,FWD,right,617,2515
30,FWD,right,618,2505
30,FWD,right,619,2547
30,FWD,right,620,2539
30,FWD,right,621,2539
30,FWD,right,622,2537
30,FWD,right,623,2545
30,FWD,right,624,2548
30,FWD,right,625,2521
30,FWD,right,626,2559
30,FWD,right,627,2603
30,FWD,right,628,2601
30,FWD,right,629,2603
30,FWD,right,630,2600
30,FWD,right,631,2595
30,FWD,right,632,2581
30,FWD,right,633,2573
30,FWD,right,634,2643
30,FWD,right,635,2621
30,FWD,right,636,2611
30,FWD,right,637,2592
30,FWD,right,638,2600
30,FWD,right,639,2576
30,FWD,right,640,2559
30,FWD,right,641,2545
30,FWD,right,642,2589
30,FWD,right,643,2565
30,FWD,right,644,2559
30,FWD,right,645,2552
30,FWD,right,646,2541
30,FWD,right,647,2524
30,FWD,right,648,2505
30,FWD,right,649,2481
30,FWD,right,650,2521
30,FWD,right,651,2515
30,FWD,right,652,2515
30,FWD,right,653,2520
30,FWD,right,654,2525
30,FWD,right,655,2523
30,FWD,right,656,2553
30,FWD,right,657,2489
30,FWD,right,658,2577
30,FWD,right,659,2565
30,FWD,right,660,2560
30,FWD,right,661,2559
30,FWD,right,662,2559
30,FWD,right,663,2543
30,FWD,right,664,2525
30,FWD,right,665,2509
30,FWD,right,666,2549
30,FWD,right,667,2541
30,FWD,right,668,2536
30,FWD,right,669,2535
30,FWD,right,670,2537
30,FWD,right,671,2531
30,FWD,right,672,2531
30,FWD,right,673,2609
30,FWD,right,674,2597
30,FWD,right,675,2595
30,FWD,right,676,2652
30,FWD,right,677,2569
30,FWD,right,678,2580
30,FWD,right,679,2587
30,FWD,right,680,2573
30,FWD,right,681,2629
30,FWD,right,682,2629
30,FWD,right,683,2605
30,FWD,right,684,2592
30,FWD,right,685,2589
30,FWD,right,686,2576
30,FWD,right,687,2559
30,FWD,right,688,2548
30,FWD,right,689,2585
30,FWD,right,690,2569
30,FWD,right,691,2559
30,FWD,right,692,2551
30,FWD,right,693,2541
30,FWD,right,694,2530
30,FWD,right,695,2507
30,FWD,right,696,2488
30,FWD,right,697,2523
30,FWD,right,698,2497
30,FWD,right,699,2513
30,FWD,right,700,2513
30,FWD,right,701,2517
30,FWD,right,702,2513
30,FWD,right,703,2521
30,FWD,right,704,2518
30,FWD,right,705,2563
30,FWD,right,706,2561
30,FWD,right,707,2559
30,FWD,right,708,2559
30,FWD,right,709,2553
30,FWD,right,710,2547
30,FWD,right,711,2525
30,FWD,right,712,2531
30,FWD,right,713,2545
30,FWD,right,714,2535
30,FWD,right,715,2528
30,FWD,right,716,2523
30,FWD,right,717,2525
30,FWD,right,718,2499
30,FWD,right,719,2523
30,FWD,right,720,2589
30,FWD,right,721,2579
30,FWD,right,722,2584
30,FWD,right,723,2589
30,FWD,right,724,2584
30,FWD,right,725,2585
30,FWD,right,726,2573
30,FWD,right,727,2569
30,FWD,right,728,2633
30,FWD,right,729,2619
30,FWD,right,730,2607
30,FWD,right,731,2585
30,FWD,right,732,2593
30,FWD,right,733,2581
30,FWD,right,734,2561
30,FWD,right,735,2555
30,FWD,right,736,2593
30,FWD,right,737,2579
