t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
103951.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103955.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103958.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103962.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103965.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103969.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103972.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103976.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103979.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103983.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103986.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103990.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103993.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103998.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104001.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104005.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104008.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104011.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104015.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104018.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104022.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104025.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104029.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104032.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104035.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104039.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104042.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104046.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104049.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104052.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104056.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104059.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104063.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104066.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104070.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104074.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104078.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104081.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104085.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
104089.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104093.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104097.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104100.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104103.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104107.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104110.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104114.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104117.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104121.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104124.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104127.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104131.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104134.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104138.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104141.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104145.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104148.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104151.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
104155.0,0.0,1.0,0.333,-0.333,313.3,0.0,380.9,371.1,0.323,-0.333,-0.9999,0.0
