t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
28315.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28319.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28323.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28326.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28329.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28333.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28336.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28340.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28343.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28347.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28350.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28354.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28357.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28361.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28364.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28368.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28371.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28374.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28379.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28382.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28386.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28389.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28393.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28396.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28400.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28403.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28407.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28411.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28415.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28419.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28422.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28426.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28429.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28432.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28436.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28439.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28443.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28446.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28450.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28453.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28457.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28460.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28464.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28467.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28471.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,473.6,0.15,0.15,-1.9996,-1.9996
28475.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,473.6,0.15,0.15,-1.9996,-1.9996
28479.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,473.6,0.15,0.15,-1.9996,-1.9996
28483.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,473.6,0.15,0.15,-1.9996,-1.9996
28486.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,473.6,0.15,0.15,-1.9996,-1.9996
