t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,raw_L_hz,raw_R_hz
550917.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550921.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550924.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550928.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550932.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550935.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550939.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550943.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550946.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550950.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550954.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550957.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550961.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550965.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550968.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550972.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550976.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550981.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550984.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550988.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550994.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
550998.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551001.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551005.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551009.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551013.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551016.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551020.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551024.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551027.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551031.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551035.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551038.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551042.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551046.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551049.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551053.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551057.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551060.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551064.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551068.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551071.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551075.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551079.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
551082.0,0.3,0.0,0.3,0.3,282.0,282.0,454.0,468.8,0.292,0.292,-0.9999,-0.9999,463.9,463.9
