duty,dir,sample_idx,adc_raw
50,FWD,559,16
50,FWD,560,18
50,FWD,561,10
50,FWD,562,14
50,FWD,563,12
50,FWD,564,15
50,FWD,565,18
50,FWD,566,6
50,FWD,567,17
50,FWD,568,10
50,FWD,569,20
50,FWD,570,10
50,FWD,571,13
50,FWD,572,28
50,FWD,573,22
50,FWD,574,16
50,FWD,575,18
50,FWD,576,22
50,FWD,577,16
50,FWD,578,17
50,FWD,579,17
50,FWD,580,8
50,FWD,581,19
50,FWD,582,18
50,FWD,583,13
50,FWD,584,11
50,FWD,585,14
50,FWD,586,10
50,FWD,587,0
50,FWD,588,21
50,FWD,589,18
50,FWD,590,16
50,FWD,591,0
50,FWD,592,14
50,FWD,593,22
50,FWD,594,15
50,FWD,595,20
50,FWD,596,8
50,FWD,597,15
50,FWD,598,18
50,FWD,599,19
50,FWD,600,16
50,FWD,601,14
50,FWD,602,16
50,FWD,603,17
50,FWD,604,16
50,FWD,605,17
50,FWD,606,0
50,FWD,607,19
50,FWD,608,18
50,FWD,609,21
50,FWD,610,0
50,FWD,611,18
50,FWD,612,16
50,FWD,613,19
50,FWD,614,19
50,FWD,615,43
50,FWD,616,11
50,FWD,617,19
50,FWD,618,18
50,FWD,619,19
50,FWD,620,17
50,FWD,621,14
50,FWD,622,17
50,FWD,623,16
50,FWD,624,19
50,FWD,625,34
50,FWD,626,11
50,FWD,627,20
50,FWD,628,18
50,FWD,629,14
50,FWD,630,18
50,FWD,631,19
50,FWD,632,18
50,FWD,633,13
50,FWD,634,19
50,FWD,635,17
50,FWD,636,18
50,FWD,637,18
50,FWD,638,18
50,FWD,639,18
50,FWD,640,17
50,FWD,641,25
50,FWD,642,14
50,FWD,643,14
50,FWD,644,18
50,FWD,645,18
50,FWD,646,12
50,FWD,647,19
50,FWD,648,38
50,FWD,649,17
50,FWD,650,14
50,FWD,651,19
50,FWD,652,20
50,FWD,653,12
50,FWD,654,19
50,FWD,655,18
50,FWD,656,14
50,FWD,657,19
50,FWD,658,19
50,FWD,659,16
50,FWD,660,20
50,FWD,661,19
50,FWD,662,18
50,FWD,663,12
50,FWD,664,22
50,FWD,665,18
50,FWD,666,14
50,FWD,667,19
50,FWD,668,14
50,FWD,669,18
50,FWD,670,12
50,FWD,671,19
50,FWD,672,18
50,FWD,673,12
50,FWD,674,19
50,FWD,675,16
50,FWD,676,12
50,FWD,677,21
50,FWD,678,16
50,FWD,679,18
50,FWD,680,12
50,FWD,681,21
50,FWD,682,17
50,FWD,683,10
50,FWD,684,16
50,FWD,685,20
50,FWD,686,12
50,FWD,687,23
50,FWD,688,19
50,FWD,689,18
50,FWD,690,33
50,FWD,691,18
50,FWD,692,16
50,FWD,693,11
50,FWD,694,31
50,FWD,695,10
50,FWD,696,12
50,FWD,697,17
50,FWD,698,18
50,FWD,699,18
50,FWD,700,12
50,FWD,701,0
50,FWD,702,17
50,FWD,703,10
50,FWD,704,20
50,FWD,705,0
50,FWD,706,11
50,FWD,707,19
50,FWD,708,18
50,FWD,709,18
50,FWD,710,12
50,FWD,711,19
50,FWD,712,24
50,FWD,713,20
50,FWD,714,19
50,FWD,715,20
50,FWD,716,0
