t_s,cmdL,cmdR,velL,velR,iqL,iqR
17.40522336959839,0.049328,0.049328,0.0,0.0,-0.079137,-0.06436
17.445340156555176,0.049328,0.049328,0.0,0.0,-0.059189,0.005527
17.485411643981934,0.049328,0.049328,0.0,0.0,-0.010885,-0.178848
17.52552366256714,0.049328,0.049328,0.0,0.0,-0.011078,-0.062441
17.565606594085693,0.049328,0.049328,0.0,0.0,-0.060526,-0.06115
17.60571026802063,0.049328,0.049328,0.0,0.0,-0.05635,-0.108974
17.645815134048462,0.049328,0.049328,0.0,0.0,-0.080328,0.077879
17.685887098312378,0.049328,0.049328,0.0,0.0,-0.056915,-0.013006
17.725961446762085,0.049328,0.049328,0.0,0.0,-0.011997,0.011485
17.767821550369263,0.049328,0.049328,0.0,0.0,-0.011922,-0.081175
17.807898998260498,0.049328,0.049328,0.0,0.0,-0.011109,-0.012971
17.84796953201294,0.049328,0.049328,0.0,0.0,-0.010428,-0.012318
17.88804316520691,0.049328,0.049328,0.0,0.0,-0.081939,0.058201
17.928149461746216,0.049328,0.049328,0.0,0.0,-0.010188,-0.036685
17.968223810195923,0.049328,0.049328,0.0,0.0,-0.057738,-0.269344
18.00832772254944,0.049328,0.049328,0.0,0.0,0.013682,0.009333
18.04843807220459,0.049328,0.049328,0.0,0.0,-0.057718,-0.037286
18.08854579925537,0.049328,0.049328,0.0,0.0,-0.078697,0.07793
18.12866473197937,0.049328,0.049328,0.0,0.0,-0.057489,-0.036994
18.168771266937256,0.049328,0.049328,0.0,0.0,-0.056889,-0.084517
18.208889961242676,0.049328,0.049328,0.0,0.0,-0.009947,-0.085393
18.248984575271606,0.049328,0.049328,0.0,0.0,-0.034119,-0.039801
18.289077520370483,0.049328,0.049328,0.0,0.0,-0.126327,-0.062957
18.32918071746826,0.049328,0.049328,0.0,0.0,-0.059189,-0.087528
18.369285583496094,0.049328,0.049328,0.0,0.0,-0.056364,-0.086551
18.409394025802612,0.049328,0.049328,0.0,0.0,-0.011395,-0.040188
18.449490070343018,0.049328,0.049328,0.0,0.0,0.012728,-0.202931
18.48961043357849,0.049328,0.049328,0.0,0.0,-0.079294,-0.017505
18.529715061187744,0.049328,0.049328,0.0,0.0,-0.079005,-0.063085
18.569795846939087,0.049328,0.049328,0.0,0.0,-0.057086,-0.0155
18.609879970550537,0.049328,0.049328,0.0,0.0,-0.077641,-0.039964
18.649959325790405,0.049328,0.049328,0.0,0.0,-0.009607,-0.086455
18.69006061553955,0.049328,0.049328,0.0,0.0,-0.00923,-0.064272
18.730165004730225,0.049328,0.049328,0.0,0.0,-0.008733,-0.086856
18.770259141921997,0.049328,0.049328,0.0,0.0,-0.00876,0.262598
18.810375452041626,0.049328,0.049328,0.0,0.0,-0.056685,-0.015456
18.85049605369568,0.049328,0.049328,0.0,0.0,-0.053581,-0.038368
18.890599489212036,0.049328,0.049328,0.0,0.0,-0.099488,0.007046
18.93071413040161,0.049328,0.049328,0.0,0.0,-0.008927,-0.061428
18.970792293548584,0.049328,0.049328,0.0,0.0,-0.057279,0.101751
19.01089119911194,0.049328,0.049328,0.0,0.0,-0.010345,-0.176558
19.050968408584595,0.049328,0.049328,0.0,0.0,-0.125438,-0.083092
19.091042280197144,0.049328,0.049328,0.0,0.0,-0.078782,-0.10568
19.13114643096924,0.049328,0.049328,0.0,0.0,-0.033909,-0.103613
19.171241283416748,0.049328,0.049328,0.0,0.0,-0.077242,-0.151835
19.211352348327637,0.049328,0.049328,0.0,0.0,0.013402,-0.082032
19.25142002105713,0.049328,0.049328,0.0,0.0,-0.106009,-0.080631
19.29149842262268,0.049328,0.049328,0.0,0.0,-0.011643,-0.057722
19.331599712371826,0.049328,0.049328,0.0,0.0,-0.07867,-0.056387
19.371667861938477,0.049328,0.049328,0.0,0.0,-0.059137,-0.128318
