duty,dir,motor,sample_idx,adc_raw
30,REV,left,218,412
30,REV,left,219,361
30,REV,left,220,310
30,REV,left,221,234
30,REV,left,222,244
30,REV,left,223,222
30,REV,left,224,197
30,REV,left,225,170
30,REV,left,226,164
30,REV,left,227,155
30,REV,left,228,146
30,REV,left,229,142
30,REV,left,230,153
30,REV,left,231,184
30,REV,left,232,245
30,REV,left,233,366
30,REV,left,234,466
30,REV,left,235,521
30,REV,left,236,540
30,REV,left,237,556
30,REV,left,238,538
30,REV,left,239,511
30,REV,left,240,467
30,REV,left,241,418
30,REV,left,242,413
30,REV,left,243,339
30,REV,left,244,284
30,REV,left,245,254
30,REV,left,246,237
30,REV,left,247,214
30,REV,left,248,200
30,REV,left,249,197
30,REV,left,250,194
30,REV,left,251,189
30,REV,left,252,180
30,REV,left,253,186
30,REV,left,254,212
30,REV,left,255,273
30,REV,left,256,373
30,REV,left,257,493
30,REV,left,258,561
30,REV,left,259,580
30,REV,left,260,610
30,REV,left,261,596
30,REV,left,262,564
30,REV,left,263,513
30,REV,left,264,478
30,REV,left,265,437
30,REV,left,266,384
30,REV,left,267,331
30,REV,left,268,286
30,REV,left,269,252
30,REV,left,270,229
30,REV,left,271,207
30,REV,left,272,202
30,REV,left,273,241
30,REV,left,274,187
30,REV,left,275,180
30,REV,left,276,185
30,REV,left,277,196
30,REV,left,278,245
30,REV,left,279,310
30,REV,left,280,436
30,REV,left,281,520
30,REV,left,282,559
30,REV,left,283,575
30,REV,left,284,568
30,REV,left,285,548
30,REV,left,286,505
30,REV,left,287,450
30,REV,left,288,425
30,REV,left,289,363
30,REV,left,290,304
30,REV,left,291,264
30,REV,left,292,244
30,REV,left,293,216
30,REV,left,294,188
30,REV,left,295,171
30,REV,left,296,161
30,REV,left,297,154
30,REV,left,298,144
30,REV,left,299,148
30,REV,left,300,165
30,REV,left,301,224
30,REV,left,302,312
30,REV,left,303,412
30,REV,left,304,550
30,REV,left,305,574
30,REV,left,306,578
30,REV,left,307,577
30,REV,left,308,558
30,REV,left,309,519
30,REV,left,310,473
30,REV,left,311,432
30,REV,left,312,385
30,REV,left,313,334
30,REV,left,314,288
30,REV,left,315,254
30,REV,left,316,228
30,REV,left,317,213
30,REV,left,318,208
30,REV,left,319,193
30,REV,left,320,185
30,REV,left,321,189
30,REV,left,322,165
30,REV,left,323,178
30,REV,left,324,206
30,REV,left,325,268
30,REV,left,326,357
30,REV,left,327,470
30,REV,left,328,530
30,REV,left,329,542
30,REV,left,330,541
30,REV,left,331,551
30,REV,left,332,520
30,REV,left,333,480
30,REV,left,334,436
30,REV,left,335,440
30,REV,left,336,354
30,REV,left,337,307
30,REV,left,338,260
30,REV,left,339,241
30,REV,left,340,224
30,REV,left,341,205
30,REV,left,342,196
30,REV,left,343,188
30,REV,left,344,191
30,REV,left,345,201
